Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,vid_index,frame_number,obj,action,class
388429,388429,388429,229,ZY20210800002/H2/C5/N35/S265/s02/T4,229,bottleddrinks,putdown,Bottle
388430,388430,388430,230,ZY20210800002/H2/C5/N35/S265/s02/T4,230,bottleddrinks,putdown,Bottle
388431,388431,388431,231,ZY20210800002/H2/C5/N35/S265/s02/T4,231,bottleddrinks,putdown,Bottle
388432,388432,388432,232,ZY20210800002/H2/C5/N35/S265/s02/T4,232,bottleddrinks,putdown,Bottle
388433,388433,388433,233,ZY20210800002/H2/C5/N35/S265/s02/T4,233,bottleddrinks,putdown,Bottle
388434,388434,388434,234,ZY20210800002/H2/C5/N35/S265/s02/T4,234,bottleddrinks,putdown,Bottle
388435,388435,388435,235,ZY20210800002/H2/C5/N35/S265/s02/T4,235,bottleddrinks,putdown,Bottle
388436,388436,388436,236,ZY20210800002/H2/C5/N35/S265/s02/T4,236,bottleddrinks,putdown,Bottle
388437,388437,388437,237,ZY20210800002/H2/C5/N35/S265/s02/T4,237,bottleddrinks,putdown,Bottle
388438,388438,388438,238,ZY20210800002/H2/C5/N35/S265/s02/T4,238,bottleddrinks,putdown,Bottle
388540,388540,388540,40,ZY20210800001/H1/C8/N46/S324/s02/T2,40,bucket/Buckethandle,Grasp,Bucket
388541,388541,388541,41,ZY20210800001/H1/C8/N46/S324/s02/T2,41,bucket/Buckethandle,Grasp,Bucket
388542,388542,388542,42,ZY20210800001/H1/C8/N46/S324/s02/T2,42,bucket/Buckethandle,Grasp,Bucket
388543,388543,388543,43,ZY20210800001/H1/C8/N46/S324/s02/T2,43,bucket/Buckethandle,Grasp,Bucket
388544,388544,388544,44,ZY20210800001/H1/C8/N46/S324/s02/T2,44,bucket/Buckethandle,Grasp,Bucket
388545,388545,388545,45,ZY20210800001/H1/C8/N46/S324/s02/T2,45,bucket/Buckethandle,Grasp,Bucket
388546,388546,388546,46,ZY20210800001/H1/C8/N46/S324/s02/T2,46,bucket/Buckethandle,Grasp,Bucket
388547,388547,388547,47,ZY20210800001/H1/C8/N46/S324/s02/T2,47,bucket/Buckethandle,Grasp,Bucket
388548,388548,388548,48,ZY20210800001/H1/C8/N46/S324/s02/T2,48,bucket/Buckethandle,Grasp,Bucket
388549,388549,388549,49,ZY20210800001/H1/C8/N46/S324/s02/T2,49,bucket/Buckethandle,Pickup,Bucket
388550,388550,388550,50,ZY20210800001/H1/C8/N46/S324/s02/T2,50,bucket/Buckethandle,Pickup,Bucket
388551,388551,388551,51,ZY20210800001/H1/C8/N46/S324/s02/T2,51,bucket/Buckethandle,Pickup,Bucket
388552,388552,388552,52,ZY20210800001/H1/C8/N46/S324/s02/T2,52,bucket/Buckethandle,Pickup,Bucket
388553,388553,388553,53,ZY20210800001/H1/C8/N46/S324/s02/T2,53,bucket/Buckethandle,Pickup,Bucket
388554,388554,388554,54,ZY20210800001/H1/C8/N46/S324/s02/T2,54,bucket/Buckethandle,Pickup,Bucket
388555,388555,388555,55,ZY20210800001/H1/C8/N46/S324/s02/T2,55,bucket/Buckethandle,Pickup,Bucket
388556,388556,388556,56,ZY20210800001/H1/C8/N46/S324/s02/T2,56,bucket/Buckethandle,Pickup,Bucket
388557,388557,388557,57,ZY20210800001/H1/C8/N46/S324/s02/T2,57,bucket/Buckethandle,Pickup,Bucket
388558,388558,388558,58,ZY20210800001/H1/C8/N46/S324/s02/T2,58,bucket/Buckethandle,Pickup,Bucket
388559,388559,388559,59,ZY20210800001/H1/C8/N46/S324/s02/T2,59,bucket/Buckethandle,Pickup,Bucket
388560,388560,388560,60,ZY20210800001/H1/C8/N46/S324/s02/T2,60,bucket/Buckethandle,carry,Bucket
388561,388561,388561,61,ZY20210800001/H1/C8/N46/S324/s02/T2,61,bucket/Buckethandle,carry,Bucket
388562,388562,388562,62,ZY20210800001/H1/C8/N46/S324/s02/T2,62,bucket/Buckethandle,carry,Bucket
388563,388563,388563,63,ZY20210800001/H1/C8/N46/S324/s02/T2,63,bucket/Buckethandle,carry,Bucket
388564,388564,388564,64,ZY20210800001/H1/C8/N46/S324/s02/T2,64,bucket/Buckethandle,carry,Bucket
388565,388565,388565,65,ZY20210800001/H1/C8/N46/S324/s02/T2,65,bucket/Buckethandle,carry,Bucket
388566,388566,388566,66,ZY20210800001/H1/C8/N46/S324/s02/T2,66,bucket/Buckethandle,carry,Bucket
388567,388567,388567,67,ZY20210800001/H1/C8/N46/S324/s02/T2,67,bucket/Buckethandle,carry,Bucket
388568,388568,388568,68,ZY20210800001/H1/C8/N46/S324/s02/T2,68,bucket/Buckethandle,carry,Bucket
388569,388569,388569,69,ZY20210800001/H1/C8/N46/S324/s02/T2,69,bucket/Buckethandle,carry,Bucket
388570,388570,388570,70,ZY20210800001/H1/C8/N46/S324/s02/T2,70,bucket/Buckethandle,carry,Bucket
388571,388571,388571,71,ZY20210800001/H1/C8/N46/S324/s02/T2,71,bucket/Buckethandle,carry,Bucket
388572,388572,388572,72,ZY20210800001/H1/C8/N46/S324/s02/T2,72,bucket/Buckethandle,carry,Bucket
388573,388573,388573,73,ZY20210800001/H1/C8/N46/S324/s02/T2,73,bucket/Buckethandle,carry,Bucket
388574,388574,388574,74,ZY20210800001/H1/C8/N46/S324/s02/T2,74,bucket/Buckethandle,carry,Bucket
388575,388575,388575,75,ZY20210800001/H1/C8/N46/S324/s02/T2,75,bucket/Buckethandle,carry,Bucket
388576,388576,388576,76,ZY20210800001/H1/C8/N46/S324/s02/T2,76,bucket/Buckethandle,carry,Bucket
388577,388577,388577,77,ZY20210800001/H1/C8/N46/S324/s02/T2,77,bucket/Buckethandle,carry,Bucket
388578,388578,388578,78,ZY20210800001/H1/C8/N46/S324/s02/T2,78,bucket/Buckethandle,carry,Bucket
388579,388579,388579,79,ZY20210800001/H1/C8/N46/S324/s02/T2,79,bucket/Buckethandle,carry,Bucket
388580,388580,388580,80,ZY20210800001/H1/C8/N46/S324/s02/T2,80,bucket/Buckethandle,carry,Bucket
388581,388581,388581,81,ZY20210800001/H1/C8/N46/S324/s02/T2,81,bucket/Buckethandle,carry,Bucket
388582,388582,388582,82,ZY20210800001/H1/C8/N46/S324/s02/T2,82,bucket/Buckethandle,carry,Bucket
388583,388583,388583,83,ZY20210800001/H1/C8/N46/S324/s02/T2,83,bucket/Buckethandle,carry,Bucket
388584,388584,388584,84,ZY20210800001/H1/C8/N46/S324/s02/T2,84,bucket/Buckethandle,carry,Bucket
388585,388585,388585,85,ZY20210800001/H1/C8/N46/S324/s02/T2,85,bucket/Buckethandle,carry,Bucket
388586,388586,388586,86,ZY20210800001/H1/C8/N46/S324/s02/T2,86,bucket/Buckethandle,carry,Bucket
388587,388587,388587,87,ZY20210800001/H1/C8/N46/S324/s02/T2,87,bucket/Buckethandle,carry,Bucket
388588,388588,388588,88,ZY20210800001/H1/C8/N46/S324/s02/T2,88,bucket/Buckethandle,carry,Bucket
388589,388589,388589,89,ZY20210800001/H1/C8/N46/S324/s02/T2,89,bucket/Buckethandle,carry,Bucket
388590,388590,388590,90,ZY20210800001/H1/C8/N46/S324/s02/T2,90,bucket/Buckethandle,carry,Bucket
388591,388591,388591,91,ZY20210800001/H1/C8/N46/S324/s02/T2,91,bucket/Buckethandle,carry,Bucket
388592,388592,388592,92,ZY20210800001/H1/C8/N46/S324/s02/T2,92,bucket/Buckethandle,carry,Bucket
388593,388593,388593,93,ZY20210800001/H1/C8/N46/S324/s02/T2,93,bucket/Buckethandle,putdown,Bucket
388594,388594,388594,94,ZY20210800001/H1/C8/N46/S324/s02/T2,94,bucket/Buckethandle,putdown,Bucket
388595,388595,388595,95,ZY20210800001/H1/C8/N46/S324/s02/T2,95,bucket/Buckethandle,putdown,Bucket
388596,388596,388596,96,ZY20210800001/H1/C8/N46/S324/s02/T2,96,bucket/Buckethandle,putdown,Bucket
388597,388597,388597,97,ZY20210800001/H1/C8/N46/S324/s02/T2,97,bucket/Buckethandle,putdown,Bucket
388598,388598,388598,98,ZY20210800001/H1/C8/N46/S324/s02/T2,98,bucket/Buckethandle,putdown,Bucket
388599,388599,388599,99,ZY20210800001/H1/C8/N46/S324/s02/T2,99,bucket/Buckethandle,putdown,Bucket
388600,388600,388600,100,ZY20210800001/H1/C8/N46/S324/s02/T2,100,bucket/Buckethandle,putdown,Bucket
388601,388601,388601,101,ZY20210800001/H1/C8/N46/S324/s02/T2,101,bucket/Buckethandle,putdown,Bucket
388602,388602,388602,102,ZY20210800001/H1/C8/N46/S324/s02/T2,102,bucket/Buckethandle,putdown,Bucket
388603,388603,388603,103,ZY20210800001/H1/C8/N46/S324/s02/T2,103,bucket/Buckethandle,putdown,Bucket
388604,388604,388604,104,ZY20210800001/H1/C8/N46/S324/s02/T2,104,bucket/Buckethandle,putdown,Bucket
388605,388605,388605,105,ZY20210800001/H1/C8/N46/S324/s02/T2,105,bucket/Buckethandle,putdown,Bucket
388606,388606,388606,106,ZY20210800001/H1/C8/N46/S324/s02/T2,106,bucket/Buckethandle,putdown,Bucket
388607,388607,388607,107,ZY20210800001/H1/C8/N46/S324/s02/T2,107,bucket/Buckethandle,putdown,Bucket
388608,388608,388608,108,ZY20210800001/H1/C8/N46/S324/s02/T2,108,bucket/Buckethandle,putdown,Bucket
388609,388609,388609,109,ZY20210800001/H1/C8/N46/S324/s02/T2,109,bucket/Buckethandle,putdown,Bucket
388610,388610,388610,110,ZY20210800001/H1/C8/N46/S324/s02/T2,110,bucket/Buckethandle,putdown,Bucket
388611,388611,388611,111,ZY20210800001/H1/C8/N46/S324/s02/T2,111,bucket/Buckethandle,putdown,Bucket
388612,388612,388612,112,ZY20210800001/H1/C8/N46/S324/s02/T2,112,bucket/Buckethandle,putdown,Bucket
388613,388613,388613,113,ZY20210800001/H1/C8/N46/S324/s02/T2,113,bucket/Buckethandle,putdown,Bucket
388614,388614,388614,114,ZY20210800001/H1/C8/N46/S324/s02/T2,114,bucket/Buckethandle,putdown,Bucket
388615,388615,388615,115,ZY20210800001/H1/C8/N46/S324/s02/T2,115,bucket/Buckethandle,putdown,Bucket
388657,388657,388657,157,ZY20210800001/H1/C8/N46/S324/s02/T2,157,bucket/Buckethandle,Grasp,Bucket
388658,388658,388658,158,ZY20210800001/H1/C8/N46/S324/s02/T2,158,bucket/Buckethandle,Grasp,Bucket
388659,388659,388659,159,ZY20210800001/H1/C8/N46/S324/s02/T2,159,bucket/Buckethandle,Grasp,Bucket
388660,388660,388660,160,ZY20210800001/H1/C8/N46/S324/s02/T2,160,bucket/Buckethandle,Grasp,Bucket
388661,388661,388661,161,ZY20210800001/H1/C8/N46/S324/s02/T2,161,bucket/Buckethandle,Grasp,Bucket
388662,388662,388662,162,ZY20210800001/H1/C8/N46/S324/s02/T2,162,bucket/Buckethandle,Grasp,Bucket
388663,388663,388663,163,ZY20210800001/H1/C8/N46/S324/s02/T2,163,bucket/Buckethandle,Grasp,Bucket
388664,388664,388664,164,ZY20210800001/H1/C8/N46/S324/s02/T2,164,bucket/Buckethandle,Grasp,Bucket
388665,388665,388665,165,ZY20210800001/H1/C8/N46/S324/s02/T2,165,bucket/Buckethandle,Grasp,Bucket
388666,388666,388666,166,ZY20210800001/H1/C8/N46/S324/s02/T2,166,bucket/Buckethandle,Grasp,Bucket
388667,388667,388667,167,ZY20210800001/H1/C8/N46/S324/s02/T2,167,bucket/Buckethandle,Grasp,Bucket
388668,388668,388668,168,ZY20210800001/H1/C8/N46/S324/s02/T2,168,bucket/Buckethandle,Grasp,Bucket
388669,388669,388669,169,ZY20210800001/H1/C8/N46/S324/s02/T2,169,bucket/Buckethandle,Pickup,Bucket
388670,388670,388670,170,ZY20210800001/H1/C8/N46/S324/s02/T2,170,bucket/Buckethandle,Pickup,Bucket
388671,388671,388671,171,ZY20210800001/H1/C8/N46/S324/s02/T2,171,bucket/Buckethandle,Pickup,Bucket
388672,388672,388672,172,ZY20210800001/H1/C8/N46/S324/s02/T2,172,bucket/Buckethandle,Pickup,Bucket
388673,388673,388673,173,ZY20210800001/H1/C8/N46/S324/s02/T2,173,bucket/Buckethandle,Pickup,Bucket
388674,388674,388674,174,ZY20210800001/H1/C8/N46/S324/s02/T2,174,bucket/Buckethandle,Pickup,Bucket
388675,388675,388675,175,ZY20210800001/H1/C8/N46/S324/s02/T2,175,bucket/Buckethandle,Pickup,Bucket
388676,388676,388676,176,ZY20210800001/H1/C8/N46/S324/s02/T2,176,bucket/Buckethandle,Pickup,Bucket
388677,388677,388677,177,ZY20210800001/H1/C8/N46/S324/s02/T2,177,bucket/Buckethandle,Pickup,Bucket
388678,388678,388678,178,ZY20210800001/H1/C8/N46/S324/s02/T2,178,bucket/Buckethandle,Pickup,Bucket
388679,388679,388679,179,ZY20210800001/H1/C8/N46/S324/s02/T2,179,bucket/Buckethandle,Pickup,Bucket
388680,388680,388680,180,ZY20210800001/H1/C8/N46/S324/s02/T2,180,bucket/Buckethandle,Pickup,Bucket
388681,388681,388681,181,ZY20210800001/H1/C8/N46/S324/s02/T2,181,bucket/Buckethandle,Pickup,Bucket
388682,388682,388682,182,ZY20210800001/H1/C8/N46/S324/s02/T2,182,bucket/Buckethandle,Pickup,Bucket
388683,388683,388683,183,ZY20210800001/H1/C8/N46/S324/s02/T2,183,bucket/Buckethandle,Pickup,Bucket
388684,388684,388684,184,ZY20210800001/H1/C8/N46/S324/s02/T2,184,bucket/Buckethandle,Pickup,Bucket
388685,388685,388685,185,ZY20210800001/H1/C8/N46/S324/s02/T2,185,bucket/Buckethandle,Pickup,Bucket
388686,388686,388686,186,ZY20210800001/H1/C8/N46/S324/s02/T2,186,bucket/Buckethandle,Pickup,Bucket
388687,388687,388687,187,ZY20210800001/H1/C8/N46/S324/s02/T2,187,bucket/Buckethandle,Pickup,Bucket
388688,388688,388688,188,ZY20210800001/H1/C8/N46/S324/s02/T2,188,bucket/Buckethandle,Pickup,Bucket
388689,388689,388689,189,ZY20210800001/H1/C8/N46/S324/s02/T2,189,bucket/Buckethandle,Pickup,Bucket
388690,388690,388690,190,ZY20210800001/H1/C8/N46/S324/s02/T2,190,bucket/Buckethandle,Pickup,Bucket
388696,388696,388696,196,ZY20210800001/H1/C8/N46/S324/s02/T2,196,bucket/Buckethandle,Grasp,Bucket
388697,388697,388697,197,ZY20210800001/H1/C8/N46/S324/s02/T2,197,bucket/Buckethandle,Grasp,Bucket
388698,388698,388698,198,ZY20210800001/H1/C8/N46/S324/s02/T2,198,bucket/Buckethandle,Grasp,Bucket
388699,388699,388699,199,ZY20210800001/H1/C8/N46/S324/s02/T2,199,bucket/Buckethandle,Grasp,Bucket
388700,388700,388700,200,ZY20210800001/H1/C8/N46/S324/s02/T2,200,bucket/Buckethandle,Grasp,Bucket
388701,388701,388701,201,ZY20210800001/H1/C8/N46/S324/s02/T2,201,bucket/Buckethandle,dump,Bucket
388702,388702,388702,202,ZY20210800001/H1/C8/N46/S324/s02/T2,202,bucket/Buckethandle,dump,Bucket
388703,388703,388703,203,ZY20210800001/H1/C8/N46/S324/s02/T2,203,bucket/Buckethandle,dump,Bucket
388704,388704,388704,204,ZY20210800001/H1/C8/N46/S324/s02/T2,204,bucket/Buckethandle,dump,Bucket
388705,388705,388705,205,ZY20210800001/H1/C8/N46/S324/s02/T2,205,bucket/Buckethandle,dump,Bucket
388706,388706,388706,206,ZY20210800001/H1/C8/N46/S324/s02/T2,206,bucket/Buckethandle,dump,Bucket
388707,388707,388707,207,ZY20210800001/H1/C8/N46/S324/s02/T2,207,bucket/Buckethandle,dump,Bucket
388708,388708,388708,208,ZY20210800001/H1/C8/N46/S324/s02/T2,208,bucket/Buckethandle,dump,Bucket
388709,388709,388709,209,ZY20210800001/H1/C8/N46/S324/s02/T2,209,bucket/Buckethandle,dump,Bucket
388710,388710,388710,210,ZY20210800001/H1/C8/N46/S324/s02/T2,210,bucket/Buckethandle,dump,Bucket
388711,388711,388711,211,ZY20210800001/H1/C8/N46/S324/s02/T2,211,bucket/Buckethandle,dump,Bucket
388712,388712,388712,212,ZY20210800001/H1/C8/N46/S324/s02/T2,212,bucket/Buckethandle,dump,Bucket
388713,388713,388713,213,ZY20210800001/H1/C8/N46/S324/s02/T2,213,bucket/Buckethandle,dump,Bucket
388714,388714,388714,214,ZY20210800001/H1/C8/N46/S324/s02/T2,214,bucket/Buckethandle,dump,Bucket
388715,388715,388715,215,ZY20210800001/H1/C8/N46/S324/s02/T2,215,bucket/Buckethandle,dump,Bucket
388716,388716,388716,216,ZY20210800001/H1/C8/N46/S324/s02/T2,216,bucket/Buckethandle,dump,Bucket
388717,388717,388717,217,ZY20210800001/H1/C8/N46/S324/s02/T2,217,bucket/Buckethandle,dump,Bucket
388718,388718,388718,218,ZY20210800001/H1/C8/N46/S324/s02/T2,218,bucket/Buckethandle,dump,Bucket
388719,388719,388719,219,ZY20210800001/H1/C8/N46/S324/s02/T2,219,bucket/Buckethandle,dump,Bucket
388720,388720,388720,220,ZY20210800001/H1/C8/N46/S324/s02/T2,220,bucket/Buckethandle,dump,Bucket
388721,388721,388721,221,ZY20210800001/H1/C8/N46/S324/s02/T2,221,bucket/Buckethandle,dump,Bucket
388722,388722,388722,222,ZY20210800001/H1/C8/N46/S324/s02/T2,222,bucket/Buckethandle,dump,Bucket
388723,388723,388723,223,ZY20210800001/H1/C8/N46/S324/s02/T2,223,bucket/Buckethandle,putdown,Bucket
388724,388724,388724,224,ZY20210800001/H1/C8/N46/S324/s02/T2,224,bucket/Buckethandle,putdown,Bucket
388725,388725,388725,225,ZY20210800001/H1/C8/N46/S324/s02/T2,225,bucket/Buckethandle,putdown,Bucket
388726,388726,388726,226,ZY20210800001/H1/C8/N46/S324/s02/T2,226,bucket/Buckethandle,putdown,Bucket
388727,388727,388727,227,ZY20210800001/H1/C8/N46/S324/s02/T2,227,bucket/Buckethandle,putdown,Bucket
388728,388728,388728,228,ZY20210800001/H1/C8/N46/S324/s02/T2,228,bucket/Buckethandle,putdown,Bucket
388729,388729,388729,229,ZY20210800001/H1/C8/N46/S324/s02/T2,229,bucket/Buckethandle,putdown,Bucket
388730,388730,388730,230,ZY20210800001/H1/C8/N46/S324/s02/T2,230,bucket/Buckethandle,putdown,Bucket
388731,388731,388731,231,ZY20210800001/H1/C8/N46/S324/s02/T2,231,bucket/Buckethandle,putdown,Bucket
388732,388732,388732,232,ZY20210800001/H1/C8/N46/S324/s02/T2,232,bucket/Buckethandle,putdown,Bucket
388733,388733,388733,233,ZY20210800001/H1/C8/N46/S324/s02/T2,233,bucket/Buckethandle,putdown,Bucket
388734,388734,388734,234,ZY20210800001/H1/C8/N46/S324/s02/T2,234,bucket/Buckethandle,putdown,Bucket
388735,388735,388735,235,ZY20210800001/H1/C8/N46/S324/s02/T2,235,bucket/Buckethandle,putdown,Bucket
388736,388736,388736,236,ZY20210800001/H1/C8/N46/S324/s02/T2,236,bucket/Buckethandle,putdown,Bucket
388737,388737,388737,237,ZY20210800001/H1/C8/N46/S324/s02/T2,237,bucket/Buckethandle,putdown,Bucket
388738,388738,388738,238,ZY20210800001/H1/C8/N46/S324/s02/T2,238,bucket/Buckethandle,putdown,Bucket
388739,388739,388739,239,ZY20210800001/H1/C8/N46/S324/s02/T2,239,bucket/Buckethandle,putdown,Bucket
388740,388740,388740,240,ZY20210800001/H1/C8/N46/S324/s02/T2,240,bucket/Buckethandle,putdown,Bucket
388741,388741,388741,241,ZY20210800001/H1/C8/N46/S324/s02/T2,241,bucket/Buckethandle,putdown,Bucket
388742,388742,388742,242,ZY20210800001/H1/C8/N46/S324/s02/T2,242,bucket/Buckethandle,putdown,Bucket
388743,388743,388743,243,ZY20210800001/H1/C8/N46/S324/s02/T2,243,bucket/Buckethandle,putdown,Bucket
388744,388744,388744,244,ZY20210800001/H1/C8/N46/S324/s02/T2,244,bucket/Buckethandle,putdown,Bucket
388745,388745,388745,245,ZY20210800001/H1/C8/N46/S324/s02/T2,245,bucket/Buckethandle,putdown,Bucket
388746,388746,388746,246,ZY20210800001/H1/C8/N46/S324/s02/T2,246,bucket/Buckethandle,putdown,Bucket
388747,388747,388747,247,ZY20210800001/H1/C8/N46/S324/s02/T2,247,bucket/Buckethandle,putdown,Bucket
388748,388748,388748,248,ZY20210800001/H1/C8/N46/S324/s02/T2,248,bucket/Buckethandle,putdown,Bucket
388749,388749,388749,249,ZY20210800001/H1/C8/N46/S324/s02/T2,249,bucket/Buckethandle,putdown,Bucket
388750,388750,388750,250,ZY20210800001/H1/C8/N46/S324/s02/T2,250,bucket/Buckethandle,putdown,Bucket
388751,388751,388751,251,ZY20210800001/H1/C8/N46/S324/s02/T2,251,bucket/Buckethandle,putdown,Bucket
388752,388752,388752,252,ZY20210800001/H1/C8/N46/S324/s02/T2,252,bucket/Buckethandle,putdown,Bucket
388753,388753,388753,253,ZY20210800001/H1/C8/N46/S324/s02/T2,253,bucket/Buckethandle,putdown,Bucket
388754,388754,388754,254,ZY20210800001/H1/C8/N46/S324/s02/T2,254,bucket/Buckethandle,putdown,Bucket
388755,388755,388755,255,ZY20210800001/H1/C8/N46/S324/s02/T2,255,bucket/Buckethandle,putdown,Bucket
388756,388756,388756,256,ZY20210800001/H1/C8/N46/S324/s02/T2,256,bucket/Buckethandle,putdown,Bucket
388757,388757,388757,257,ZY20210800001/H1/C8/N46/S324/s02/T2,257,bucket/Buckethandle,putdown,Bucket
388758,388758,388758,258,ZY20210800001/H1/C8/N46/S324/s02/T2,258,bucket/Buckethandle,putdown,Bucket
388759,388759,388759,259,ZY20210800001/H1/C8/N46/S324/s02/T2,259,bucket/Buckethandle,putdown,Bucket
388760,388760,388760,260,ZY20210800001/H1/C8/N46/S324/s02/T2,260,bucket/Buckethandle,putdown,Bucket
388761,388761,388761,261,ZY20210800001/H1/C8/N46/S324/s02/T2,261,bucket/Buckethandle,putdown,Bucket
388762,388762,388762,262,ZY20210800001/H1/C8/N46/S324/s02/T2,262,bucket/Buckethandle,putdown,Bucket
388763,388763,388763,263,ZY20210800001/H1/C8/N46/S324/s02/T2,263,bucket/Buckethandle,putdown,Bucket
388764,388764,388764,264,ZY20210800001/H1/C8/N46/S324/s02/T2,264,bucket/Buckethandle,putdown,Bucket
388889,388889,388889,89,ZY20210800002/H2/C20/N16/S277/s01/T4,89,chair,Grasp,Chair
388890,388890,388890,90,ZY20210800002/H2/C20/N16/S277/s01/T4,90,chair,Grasp,Chair
388891,388891,388891,91,ZY20210800002/H2/C20/N16/S277/s01/T4,91,chair,Grasp,Chair
388892,388892,388892,92,ZY20210800002/H2/C20/N16/S277/s01/T4,92,chair,Grasp,Chair
388893,388893,388893,93,ZY20210800002/H2/C20/N16/S277/s01/T4,93,chair,Grasp,Chair
388894,388894,388894,94,ZY20210800002/H2/C20/N16/S277/s01/T4,94,chair,Grasp,Chair
388895,388895,388895,95,ZY20210800002/H2/C20/N16/S277/s01/T4,95,chair,Grasp,Chair
388896,388896,388896,96,ZY20210800002/H2/C20/N16/S277/s01/T4,96,chair,Grasp,Chair
388897,388897,388897,97,ZY20210800002/H2/C20/N16/S277/s01/T4,97,chair,Grasp,Chair
388898,388898,388898,98,ZY20210800002/H2/C20/N16/S277/s01/T4,98,chair,Grasp,Chair
388899,388899,388899,99,ZY20210800002/H2/C20/N16/S277/s01/T4,99,chair,Grasp,Chair
388900,388900,388900,100,ZY20210800002/H2/C20/N16/S277/s01/T4,100,chair,Grasp,Chair
388901,388901,388901,101,ZY20210800002/H2/C20/N16/S277/s01/T4,101,chair,Grasp,Chair
388919,388919,388919,119,ZY20210800002/H2/C20/N16/S277/s01/T4,119,chair,putdown,Chair
388920,388920,388920,120,ZY20210800002/H2/C20/N16/S277/s01/T4,120,chair,putdown,Chair
388921,388921,388921,121,ZY20210800002/H2/C20/N16/S277/s01/T4,121,chair,putdown,Chair
388922,388922,388922,122,ZY20210800002/H2/C20/N16/S277/s01/T4,122,chair,putdown,Chair
388923,388923,388923,123,ZY20210800002/H2/C20/N16/S277/s01/T4,123,chair,putdown,Chair
388924,388924,388924,124,ZY20210800002/H2/C20/N16/S277/s01/T4,124,chair,putdown,Chair
388925,388925,388925,125,ZY20210800002/H2/C20/N16/S277/s01/T4,125,chair,putdown,Chair
388926,388926,388926,126,ZY20210800002/H2/C20/N16/S277/s01/T4,126,chair,putdown,Chair
388927,388927,388927,127,ZY20210800002/H2/C20/N16/S277/s01/T4,127,chair,putdown,Chair
388928,388928,388928,128,ZY20210800002/H2/C20/N16/S277/s01/T4,128,chair,putdown,Chair
388929,388929,388929,129,ZY20210800002/H2/C20/N16/S277/s01/T4,129,chair,putdown,Chair
388930,388930,388930,130,ZY20210800002/H2/C20/N16/S277/s01/T4,130,chair,putdown,Chair
388931,388931,388931,131,ZY20210800002/H2/C20/N16/S277/s01/T4,131,chair,putdown,Chair
388932,388932,388932,132,ZY20210800002/H2/C20/N16/S277/s01/T4,132,chair,putdown,Chair
388933,388933,388933,133,ZY20210800002/H2/C20/N16/S277/s01/T4,133,chair,putdown,Chair
388934,388934,388934,134,ZY20210800002/H2/C20/N16/S277/s01/T4,134,chair,putdown,Chair
388935,388935,388935,135,ZY20210800002/H2/C20/N16/S277/s01/T4,135,chair,putdown,Chair
388936,388936,388936,136,ZY20210800002/H2/C20/N16/S277/s01/T4,136,chair,putdown,Chair
